2025-06-03 19:49:12,879 - Initial equity after setup: 1,000.00
2025-06-03 19:49:12,879 - Initial highest_equity_peak (for global drawdown): 1,000.00
2025-06-03 19:49:12,879 - Global Drawdown target (20% from peak): 800.00
2025-06-03 19:49:12,926 - Candle 2025-03-06 00:07:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,928 - Candle 2025-03-06 00:08:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,930 - Candle 2025-03-06 00:09:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,931 - Candle 2025-03-06 00:10:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,942 - Candle 2025-03-06 00:11:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,943 - Candle 2025-03-06 00:12:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,944 - Candle 2025-03-06 00:13:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,945 - Candle 2025-03-06 00:14:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,946 - Candle 2025-03-06 00:15:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,947 - Candle 2025-03-06 00:16:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,947 - Candle 2025-03-06 00:17:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,948 - Candle 2025-03-06 00:18:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,949 - Candle 2025-03-06 00:19:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,950 - Candle 2025-03-06 00:20:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,952 - Candle 2025-03-06 00:21:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,954 - Candle 2025-03-06 00:22:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,954 - Candle 2025-03-06 00:23:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,955 - Candle 2025-03-06 00:24:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,960 - Candle 2025-03-06 00:25:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
2025-06-03 19:49:12,964 - Candle 2025-03-06 00:26:00: Equity: 1,000.00, Peak: 1,000.00, Threshold: 800.00
